label,column1,column2
2,28.308414,6.511686
2,12.6430025,-19.882868
2,28.619823,5.897755
2,25.025288,-1.1663411
2,7.610121,-26.842731
2,16.242422,-6.27983
2,7.776498,-25.848307
2,20.64057,-4.407807
2,12.789615,-21.73129
2,29.250355,6.701133
2,29.300467,5.504351
2,34.38382,-19.632452
2,27.54785,5.6231627
2,26.379673,-2.2202542
2,5.4380884,-26.904634
2,13.809964,-24.401676
2,19.02477,-6.109711
2,27.952696,6.5671854
2,11.771675,-22.181234
2,8.529351,-26.688524
2,4.0360312,-25.125565
2,13.405879,-22.820366
2,34.90842,-18.739594
2,5.3864665,-27.34191
2,-0.62550944,-8.882962
2,26.444708,-2.8089912
2,36.0542,-20.391518
2,20.308249,-5.5320625
2,24.675816,-2.9734163
2,15.625947,-21.93372
2,16.036253,-9.034313
2,16.403149,-10.958822
2,38.448017,-22.095749
2,7.2367883,-25.659443
2,8.635154,-25.661371
2,20.670095,-6.8227262
2,20.524343,-4.331092
2,25.874783,1.3384365
2,12.855529,-20.85114
2,18.140123,-6.9664955
2,-2.285309,-12.960222
2,-21.73729,-5.472264
2,16.546646,-17.72252
2,38.82599,-21.242311
2,28.407282,5.5773573
2,25.71888,-2.2758079
2,5.820067,-26.84944
2,-9.382871,-7.3232355
2,37.81024,-20.649355
2,-6.6746974,-6.1133494
2,38.014465,-21.237139
2,15.819049,-22.42166
2,16.676617,-17.653831
2,26.67131,-1.5083585
2,22.805397,-2.739947
2,13.306243,-22.992565
2,10.526588,-23.483166
2,17.74752,-8.690157
2,7.8761363,-23.69928
2,11.646529,23.519598
2,7.2504854,-23.30369
2,36.314583,-22.216892
2,0.8196579,-5.5655704
2,-0.010148863,-6.0057507
2,29.489925,5.523547
2,6.1421056,-25.082745
2,36.198456,-19.293013
2,12.745251,-20.32677
2,28.443968,4.455735
2,25.749203,-1.3005457
2,-7.174963,-7.44711
2,1.1378709,-4.722035
2,8.017811,-25.244923
2,7.3735456,-21.097542
2,24.551119,-2.1197455
2,37.385136,-19.46085
2,15.971324,-23.036268
2,4.7811666,-25.340014
2,-2.300216,-5.6764474
2,12.641296,-23.665413
2,10.757189,4.266052
2,-3.1173482,-14.422513
2,3.6201992,-25.62005
2,14.621348,-21.579735
2,3.3236182,-4.9701314
2,20.729734,-4.7724514
2,2.7887168,-5.8779693
2,25.548502,-0.16493621
2,28.301147,6.149707
2,25.107197,-0.3569005
2,25.627544,0.5541598
2,-8.283428,-5.7427444
2,1.2086436,-4.440996
2,38.265812,-19.4544
2,17.540823,-8.783405
2,13.805728,-22.0811
2,5.5480065,-9.396204
2,22.40846,-0.85042655
2,0.73301536,-5.7280016
2,5.6057706,-27.659435
2,15.300576,-21.993752
2,3.4299169,-23.916653
2,8.285409,-21.386652
2,17.038425,-7.2741995
2,5.7545443,-8.795273
2,-23.494778,-5.8698096
2,24.956646,-1.9220594
2,-0.03168965,-13.516443
2,6.6003394,-27.320272
2,37.72604,-21.091581
2,0.83851075,-4.0595036
2,2.0298731,-3.7863212
2,36.661633,-18.745676
2,6.0371866,-7.5304074
2,1.653578,-3.92642
2,16.812685,-9.413098
2,1.2814189,-5.9983835
2,5.9209495,-28.036663
2,-7.530088,-6.7436786
2,26.910164,-1.8210787
2,28.68793,4.655083
2,8.096994,-24.86895
2,9.103557,-6.510314
2,28.298805,5.0523696
2,22.997381,-2.4298277
2,35.42867,-18.708591
2,1.452726,-4.195162
2,6.8068585,-25.462612
2,36.986984,-21.42648
2,36.55183,-19.308626
2,5.900705,-8.660563
2,8.197196,-27.861723
2,1.7757076,-5.751985
2,1.4354779,-5.2807446
2,-0.8851497,-6.446009
2,9.555406,5.3758254
2,-7.0836535,-13.060796
2,35.32369,-19.764692
2,7.855163,-25.869856
2,18.255474,-7.7024875
2,4.0090985,-24.32249
2,6.139633,-23.893684
2,8.639877,-27.397524
2,9.153488,-26.137657
2,37.462406,-20.963308
2,17.127718,-16.51938
2,6.2821913,-23.16987
2,35.69441,-18.110409
2,6.7331614,-27.031898
2,10.157987,-25.127104
2,14.963727,-5.217899
2,-0.19647437,-14.035072
2,6.337791,-25.67055
2,6.16853,-26.16122
2,19.496466,-6.9131527
2,37.65105,-19.67565
2,-9.634601,-6.9888783
2,20.885302,-4.326779
2,15.846167,-24.315863
2,25.800213,1.3955781
2,-6.715021,-9.346252
2,16.048546,-18.028006
2,20.100458,-7.0443597
2,36.284733,-19.036821
2,17.09733,-6.8292804
2,25.723185,-1.7126409
2,36.573997,-17.221498
2,25.337849,-2.4461734
2,15.090226,-22.671495
2,16.25088,-23.50982
2,3.7575834,-23.801245
2,29.300106,6.0064487
2,7.47795,-25.612862
2,12.934031,-20.861595
2,15.547045,-5.319013
2,1.9978167,-7.8924327
2,7.1658053,-24.5789
2,37.425346,-19.77856
2,1.9999416,-4.593486
2,37.90299,-20.692104
2,13.572667,-23.006838
2,39.103477,-20.226744
2,6.515061,-24.231802
2,36.800907,-19.36621
2,7.9175315,-23.380066
2,28.071745,5.435319
2,29.73263,4.9435453
2,23.129854,-2.3104026
2,6.151893,-25.82453
2,24.722574,-2.6948528
2,3.7518475,-24.819944
2,14.664459,-21.61828
2,36.58239,-19.862513
2,15.654821,-21.62135
2,6.436293,-26.921232
2,5.7815175,-8.746744
2,0.8552908,-4.0999556
2,16.728422,-9.676025
2,19.607346,-5.527711
2,16.826286,-8.412095
2,24.530317,-2.2133453
2,7.779548,-26.480194
2,18.878075,-5.502945
2,39.43413,-19.54116
2,39.508488,-20.836395
2,28.7838,5.8646884
2,19.351128,-5.4130125
2,13.475674,-22.697393
2,6.097741,-7.427843
2,-2.8487465,-14.523673
2,9.070102,-24.131184
2,15.750222,-21.636133
2,7.3542657,-25.091162
2,11.078078,-21.692156
2,25.672113,0.68095225
2,1.3756253,-3.9778056
2,22.640667,-3.0056446
2,-0.37853754,-6.7927747
2,1.0142835,-5.06535
2,3.945855,-24.967419
2,9.553086,-23.8332
2,-6.371696,-5.964107
2,14.647237,5.54086
2,35.142414,-18.780529
2,-0.24034771,-5.7760396
2,12.998728,-20.971603
2,15.50921,-22.94684
2,25.783867,1.650051
2,15.452296,-24.488298
2,35.774834,-19.322773
2,13.571073,-23.049154
2,3.6424842,-4.7602873
2,20.642048,-6.456063
2,22.112688,-3.7844062
2,12.701029,-20.081509
2,26.540688,0.7931107
2,17.791552,-7.776879
2,13.7286,-21.259508
2,9.372092,-24.1601
2,-0.6324216,-9.055412
2,25.902409,-2.4088876
2,35.57492,-18.733767
2,32.714676,-19.566334
2,3.4090514,-24.129316
2,12.412002,-21.524542
2,25.438124,-1.9869585
2,20.605661,-6.8509684
2,18.400505,-7.926454
2,-6.6461835,-6.144431
2,35.16814,-18.253298
2,36.89496,-20.044168
2,1.3686858,-5.040786
2,11.896862,-27.190617
2,29.636751,5.8023596
2,17.720816,-8.415651
2,25.243841,-1.8955069
2,39.19261,-20.277777
2,18.09908,-8.491228
2,12.119641,-22.990953
2,17.874403,-6.97197
2,26.383942,-1.7355617
2,36.67708,-17.991411
2,16.00802,-6.8335094
2,6.5532804,-7.3718767
2,15.642537,-22.744835
2,7.6933813,-24.904684
2,27.995668,5.9623017
2,9.782545,-25.482903
2,11.767526,-26.45968
2,6.143336,-7.406209
2,2.2729099,-8.036952
2,28.473846,6.430079
2,17.12776,-7.9633584
2,26.12037,-1.8338754
2,16.555096,-6.6321898
2,28.489975,4.786955
2,-8.794454,-7.5928626
2,35.46797,-19.290644
2,8.347116,-27.144358
2,4.643057,-24.648214
2,-9.465221,-3.2847373
2,16.969254,-17.285875
2,38.130802,-21.7287
2,15.565582,-5.2160897
2,25.484137,-2.324008
2,16.298069,-8.744682
2,5.938274,-7.6293015
2,1.6966376,-4.2676587
2,-0.556966,-5.6752553
2,-2.7476602,-12.699492
2,2.1437814,-4.423741
2,27.655087,4.6633406
2,1.9899975,-6.072317
2,-9.194229,-1.4582067
2,29.260191,6.375185
2,13.209473,-21.450682
2,20.07491,-6.430204
2,17.793732,-7.35243
2,-1.1236002,-13.569233
2,6.2528687,-26.592508
2,9.075886,-26.098959
2,16.649675,-6.5368686
2,19.386347,-9.636486
2,9.2834635,-24.906796
2,-36.40577,9.466695
2,3.3663347,-24.35679
2,25.136442,-2.9846923
2,34.19216,-18.662365
2,17.374292,-7.6031384
2,0.3676635,-6.452375
2,32.861126,-19.522226
2,9.1743,-26.535816
2,6.5200973,-23.824549
2,15.7519045,-5.0976615
2,9.039801,-23.672926
2,9.867341,-24.223326
2,25.538033,-0.8122447
2,34.22473,-19.47089
2,36.138184,-18.178574
2,13.470216,-20.628345
2,4.6237664,-25.849161
2,0.8649063,-3.7960386
2,23.570372,-3.6028147
2,12.947557,-21.365894
2,24.406948,-2.3924015
2,18.837616,-9.502692
2,7.345795,-26.54459
2,32.640644,-19.54088
2,25.60104,-0.6745639
2,24.65013,-3.17299
2,9.470479,-26.153898
2,0.65569633,-5.520227
2,-2.7492037,-12.324838
2,5.7936573,-27.135504
2,29.268389,6.2606096
2,25.755587,-1.2122855
2,25.4284,-1.912365
2,15.600753,-5.582585
2,6.8416605,-26.02993
2,-9.930826,-7.8957987
2,-9.152668,-1.4524951
2,-21.706799,-5.5116134
2,6.696481,-25.031128
2,37.584232,-19.161121
2,37.313725,-21.115978
2,37.687534,-21.280542
2,24.51753,-2.157846
2,-8.857397,-6.695263
2,16.909363,-17.561165
2,19.106722,-7.5041313
2,8.794924,-25.347967
2,0.6315441,-4.886664
2,15.718128,-24.058159
2,5.7787614,-8.741619
2,35.594685,-19.743181
2,5.5949216,-24.442406
2,28.865643,4.958048
2,14.55025,-22.074821
2,28.453989,5.891319
2,7.3262763,-28.503756
2,35.32184,-17.003471
2,15.140357,-3.6858554
2,4.879824,-28.02091
2,34.860573,-18.459255
2,16.953346,-17.687677
2,0.5806238,-4.8803678
2,18.061375,-8.377659
2,12.835367,-21.205591
2,14.029221,-5.4567637
2,25.374077,-3.9635112
2,8.257733,-24.59964
2,24.908552,-1.313004
2,-6.740519,-12.424984
2,29.018497,4.5949755
2,5.716493,-24.034916
2,26.352562,-1.5329574
2,2.8721268,-6.2834244
2,18.723246,-6.74456
2,20.302925,-5.8562975
2,28.98561,6.645922
2,11.99282,-25.871525
2,19.29074,-5.910399
2,28.987217,5.5052595
2,12.31806,-23.172762
2,14.101573,-22.05977
2,38.862904,-20.820087
2,5.3996286,-9.000412
2,-0.35968482,-6.0704885
2,20.469137,-5.028057
2,9.997965,-26.34209
2,28.338108,5.0544176
2,35.115055,-19.515184
2,18.445055,-10.148599
2,17.586794,-10.556113
2,15.051329,-5.3479276
2,9.511591,-26.562134
2,3.035967,-23.841303
2,39.23029,-20.16324
2,12.561865,-21.58524
2,37.865765,-21.1874
2,16.67568,-17.63872
2,17.14414,-17.512537
2,36.938824,-18.94944
2,16.809977,-11.112171
2,37.15821,-21.31213
2,18.280859,-9.967373
2,17.471663,-7.6173844
2,35.825466,-18.393053
2,9.056668,-25.083584
2,37.028625,-18.90468
2,19.970446,-6.4371142
2,25.259226,-1.4748858
2,12.903946,-21.82165
2,5.2607393,-8.46139
2,8.189233,-27.748283
2,18.58635,-9.686321
2,24.171923,-0.565837
2,13.063779,-21.623217
2,19.325382,-6.9366736
2,-2.6775587,-12.508663
2,13.411726,-22.988775
2,26.408426,-1.1772381
2,22.171831,-2.0428748
2,13.063356,-22.166746
2,14.770474,-23.660196
2,26.13033,-2.6579783
2,12.410867,-21.942635
2,25.102411,-1.4776187
2,17.383621,-18.66821
2,9.658893,-24.379244
2,0.85272956,-0.99695295
2,13.669326,-23.725212
2,9.857008,-26.106905
2,38.343033,-20.914833
2,38.233242,-20.619781
2,26.75484,-2.6995592
2,9.298355,-24.313866
2,-8.456108,-6.5093803
2,35.999035,-18.450485
2,1.2021594,-3.0816429
2,7.1798553,-28.095654
2,14.129873,-23.531975
2,17.9902,-7.72429
2,37.021755,-20.397953
2,22.676804,-3.1645474
2,18.266039,-7.080261
2,4.0539246,-4.8749514
2,35.842655,-18.11285
2,11.779769,-27.206945
2,35.85547,-19.402235
2,36.671017,-19.905962
2,25.654484,-2.6659508
2,17.526653,-8.865612
2,-3.7400467,-13.898458
2,28.286055,5.937232
2,1.0164205,-3.3204205
2,27.467281,5.6789303
2,35.714787,-18.205627
2,9.999544,-25.44086
2,16.396963,-5.777224
2,16.812603,-6.3002214
2,36.567986,-22.107334
2,37.36733,-21.67525
2,19.915636,-6.2856703
