column1,column2
6.0897384,-24.581976
36.53816,-20.58438
7.4808426,-23.745913
28.053549,5.216129
29.745817,4.8095417
23.511274,-2.568068
5.6829095,-26.170881
25.11312,-3.1812694
3.28654,-25.126953
14.254294,-21.98522
36.22605,-21.006577
15.233979,-21.984903
5.944121,-27.269781
5.6758804,-8.767864
0.73634094,-3.9306724
16.756876,-9.809249
19.816826,-5.753361
16.904108,-8.528457
24.903059,-2.736966
7.3095875,-26.865875
19.090605,-5.6992183
39.075886,-21.313814
38.86929,-22.62435
28.745317,5.6958117
19.56845,-5.624781
13.049609,-23.06242
5.933975,-7.4297667
-3.180593,-14.345099
8.639524,-24.52498
15.331703,-21.999884
6.9089165,-25.470522
10.659169,-22.03156
25.592308,0.12809008
1.2610096,-3.8224463
22.982645,-3.2513494
-0.5571937,-6.588441
0.8761437,-4.897835
3.4793816,-25.274986
9.125983,-24.22771
-6.633212,-5.769387
14.946324,5.485945
35.044193,-19.61887
-0.3984751,-5.5779047
12.597101,-21.316456
15.085133,-23.320595
25.572803,1.0902479
15.036189,-24.872292
35.54007,-20.304733
13.14036,-23.416298
3.5283492,-4.6757283
20.824059,-6.733193
22.407558,-4.0508986
12.276534,-20.432505
26.488783,0.40392542
17.905188,-7.943305
13.323664,-21.620855
8.933741,-24.553228
-0.85341233,-8.857927
26.2766,-2.8944848
35.48525,-19.670246
32.45439,-19.96535
2.947737,-24.433567
12.005362,-21.861736
25.802185,-2.4599006
20.775423,-7.131022
18.503717,-8.122675
-6.9109454,-5.950267
35.194744,-19.108166
36.505825,-21.259886
1.2343768,-4.883245
11.385147,-27.588383
29.604155,5.662564
17.801851,-8.595959
25.606503,-2.4062936
38.68678,-21.995516
18.19774,-8.709993
11.702151,-23.354021
18.044443,-7.1541266
26.756157,-2.1067681
36.724316,-19.211626
16.178219,-6.8845553
6.3855605,-7.3662467
15.220085,-23.117636
7.261163,-25.2872
27.947323,5.7309957
9.350816,-25.884914
11.404186,-26.840635
5.9822936,-7.4083395
2.0452948,-7.9469976
28.400614,6.2463484
17.234495,-8.097625
26.523222,-2.2559576
16.742405,-6.7181506
28.512552,4.5968018
-9.046809,-7.414421
35.255505,-20.193258
7.869319,-27.544048
4.1879997,-24.959959
-9.683015,-3.063787
16.684042,-17.651731
37.29449,-23.196913
15.870944,-5.2074246
25.86447,-2.8009727
16.355846,-8.831569
5.785302,-7.636203
1.5774198,-4.118989
-0.71610963,-5.4714746
-3.1113038,-12.504101
2.019772,-4.2861114
27.649704,4.4508195
1.8268646,-5.9421177
-9.407524,-1.2295845
29.19768,6.2250733
12.807743,-21.806236
20.261595,-6.6825256
17.943516,-7.518823
-1.4807211,-13.423358
5.778036,-26.941067
8.628778,-26.49931
16.84299,-6.6301813
19.440063,-9.869066
8.851217,-25.303905
-36.27012,9.252089
2.902082,-24.663172
25.545143,-3.4919758
34.11822,-19.328747
17.503553,-7.755809
0.19900995,-6.27373
32.604595,-19.947905
8.717755,-26.942062
6.096575,-24.174477
16.072927,-5.098394
8.610882,-24.063307
9.43894,-24.615181
25.77652,-1.2882111
33.98179,-20.128748
36.178154,-19.270266
13.0651455,-20.97136
4.1346254,-26.175604
0.76235,-3.6214373
23.837366,-3.992298
12.53722,-21.716093
24.79167,-2.9473069
18.883188,-9.73486
6.877898,-26.93069
32.385952,-19.93033
25.958464,-1.1098157
25.05875,-3.675754
9.023432,-26.564825
0.51042026,-5.358866
-3.1154478,-12.112948
5.2961493,-27.479036
29.211432,6.111386
26.077387,-1.6819875
25.882751,-2.3812797
15.87014,-5.5801544
6.3736386,-26.38991
-10.17834,-7.7377734
-9.36411,-1.2242197
-21.862934,-5.572095
6.247915,-25.38757
37.3628,-20.540707
36.63488,-22.413864
36.96577,-22.663116
24.876835,-2.6550982
-9.112431,-6.5017414
16.618986,-17.928299
19.265938,-7.7697053
8.359489,-25.746918
0.49939048,-4.718325
15.29747,-24.434696
5.679147,-8.763221
35.287968,-20.668858
5.1433277,-24.772772
28.881802,4.786475
14.140712,-22.446804
28.396906,5.70336
6.7870293,-28.883205
35.647278,-17.911867
15.4890785,-3.6370163
4.3162374,-28.320086
34.836243,-19.243166
16.661709,-18.056145
0.44606888,-4.709102
18.150455,-8.574047
12.421888,-21.55344
14.307919,-5.4062357
25.731981,-4.480346
7.8176084,-24.991877
25.173998,-1.8208538
-7.066641,-12.224373
29.039248,4.4214563
5.272458,-24.368423
26.819204,-1.9877322
2.7071187,-6.190141
18.877253,-6.934236
20.50255,-6.117661
28.910688,6.484301
11.590254,-26.259062
19.482922,-6.1267543
28.973667,5.347859
11.900641,-23.53493
13.68654,-22.430784
38.23682,-22.45756
5.287342,-9.0262985
-0.52786934,-5.8714657
20.694942,-5.290591
9.553817,-26.751484
28.351707,4.8508143
34.856888,-20.33924
18.45782,-10.356198
17.584646,-10.723544
15.338656,-5.3165674
9.060799,-26.97233
2.5721772,-24.142141
38.747955,-21.895473
12.156457,-21.938791
37.167713,-22.604862
16.380106,-18.001852
16.85972,-17.885408
36.766277,-20.208216
16.7891,-11.244923
36.44768,-22.570768
18.299875,-10.167211
17.591541,-7.761175
35.79911,-19.396149
8.621354,-25.487925
36.873478,-20.167904
20.146507,-6.682939
25.560844,-1.9811698
12.493297,-22.17409
5.1385283,-8.486659
7.6917453,-28.142233
18.62286,-9.911582
27.451906,-1.3657291
12.645241,-21.978529
19.483774,-7.1526785
-3.0420868,-12.317189
12.97478,-23.351004
26.635939,-1.6774645
22.56336,-2.1789396
12.657326,-22.5216
14.339431,-24.03731
26.500696,-3.182822
11.995438,-22.289196
25.426,-1.9782071
17.078932,-19.047272
9.227576,-24.777077
0.81258476,-0.84642684
13.231141,-24.09665
9.421586,-26.517044
37.709373,-22.441515
37.657364,-22.129795
27.122398,-3.2567368
8.856398,-24.712866
-8.711628,-6.3106227
35.97119,-19.4907
1.1207955,-2.9222178
6.657524,-28.472685
13.694451,-23.902409
18.108074,-7.9106445
36.537075,-21.632025
22.963972,-3.4290338
18.476768,-7.3847594
3.9373746,-4.80709
35.891563,-19.126898
11.257242,-27.599653
35.612934,-20.386177
36.3015,-21.074448
26.056286,-3.1596782
17.582607,-9.041356
-4.075118,-13.722682
28.234112,5.736947
0.92648435,-3.1515515
27.434689,5.432824
35.738403,-19.190987
9.567161,-25.835115
16.658318,-5.833322
17.032368,-6.3925023
35.672195,-23.179432
36.559723,-22.971228
20.105444,-6.5285044
